433fffffffffffff|9007199254740991|9007199254740991|9007199254740992|9007199254740992
4340000000000000|9007199254740992|9007199254740992|9007199254740992|9007199254740992
4340000000000001|9007199254740994|9007199254740994|9007199254740992|9007199254740992
4340000000000002|9007199254740996|9007199254740996|9007199254740992|9007199254740992
4340000000000003|9007199254740998|9007199254740998|9007199254740992|9007199254740992
4340000000000004|9007199254741000|9007199254741000|9007199254740992|9007199254740992
43dffffffffffffc|9223372036854771712|9223372036854771712|-9223372036854775808|-9223372036854775808
43dffffffffffffd|9223372036854772736|9223372036854772736|-9223372036854775808|-9223372036854775808
43dffffffffffffe|9223372036854773760|9223372036854773760|-9223372036854775808|-9223372036854775808
43dfffffffffffff|9223372036854774784|9223372036854774784|-9223372036854775808|-9223372036854775808
43e0000000000000|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43e0000000000001|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43e0000000000002|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43e0000000000003|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43e0000000000004|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c3dffffffffffffc|-9223372036854771712|-9223372036854771712|-9223372036854775808|-9223372036854775808
c3dffffffffffffd|-9223372036854772736|-9223372036854772736|-9223372036854775808|-9223372036854775808
c3dffffffffffffe|-9223372036854773760|-9223372036854773760|-9223372036854775808|-9223372036854775808
c3dfffffffffffff|-9223372036854774784|-9223372036854774784|-9223372036854775808|-9223372036854775808
c3e0000000000000|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c3e0000000000001|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c3e0000000000002|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c3e0000000000003|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c3e0000000000004|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43effffffffffffc|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43effffffffffffd|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43effffffffffffe|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43efffffffffffff|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43f0000000000000|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43f0000000000001|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43f0000000000002|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43f0000000000003|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43f0000000000004|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c88007598|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c88007599|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c8800759a|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c8800759b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c8800759c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c8800759d|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c8800759e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c8800759f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e37e43c880075a0|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c88007598|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c88007599|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c8800759a|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c8800759b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c8800759c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c8800759d|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c8800759e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c8800759f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe37e43c880075a0|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
a1e095c2dee3c17f|0|0|0|0
1b07e2a7755985a2|0|0|0|0
4c842c66e0b95cc9|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
1c7e09d41a0187a4|0|0|0|0
9faa2daaee6ab523|0|0|0|0
da55f3daa164b576|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
45430238f1cef10d|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
2e130fc24aee5398|0|0|0|0
832e9312263c9b07|0|0|0|0
2cb6822f100a3a8a|0|0|0|0
c018e850e6904191|-6|-6|-6|-6
0bea340344aef6cc|0|0|0|0
a6d0fc1b0b54172b|0|0|0|0
1765d43fecb4e8de|0|0|0|0
40b0829cc3f09255|4226|4226|4226|4226
d4e969a928c26540|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7ff334e7800e0d8f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
176a030ecad4d472|0|0|0|0
def798b3b28f6759|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
b0c4f77511aed2f4|0|0|0|0
01cae51e05cda233|0|0|0|0
2e6d32748bb35146|0|0|0|0
9fafb81690fc849d|0|0|0|0
42df575484f5b3e8|137839762462415|137839762462415|137839761162240|137839761162240
c856d782d0e03917|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0b745b9bf986f35a|0|0|0|0
dcecd150223bee21|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d73c0ef11c47bc1c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
787b3b6d52a1763b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8b103526ebc78eae|0|0|0|0
a90388661c89e7e5|0|0|0|0
caefb1f759f8df90|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
ef8346251ddf3d9f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
54a6440408c23742|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0ca0d0989c5ef5e9|0|0|0|0
b0d15e20dcb45244|0|0|0|0
a2ca9817497db343|0|0|0|0
1c9c3b34786d4116|0|0|0|0
1b58db3dbfb3dc2d|0|0|0|0
29f7386966708838|0|0|0|0
d68e099fb55b3b27|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
3a509d0e1c7c402a|0|0|0|0
180fdddb6d859eb1|0|0|0|0
1cd859656aa3356c|0|0|0|0
f2dd5b0fd574794b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fa80f72821b4087e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
60467cb98d998175|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
07b6b7b417b54de0|0|0|0|0
1419edeee74851af|0|0|0|0
78441054fe7eae12|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
76fc014334810879|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
2fb0ba3e0fb70594|0|0|0|0
cd958865b57be853|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0586471632bf84e6|0|0|0|0
33fbf6ed87ddf7bd|0|0|0|0
4057639d4453d088|93|93|93|93
0923f1a24dbea137|0|0|0|0
9d5414135ce720fa|0|0|0|0
dfc5623f5ee65341|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
39eb63e9aa0662bc|0|0|0|0
65275cfe4cee205b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0369e08f7847564e|0|0|0|0
c0b9d43ce3285f05|-6612|-6612|-6612|-6612
f118a979b68cb030|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
e5506414a57a49bf|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4829f1dc58a738e2|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
6910f526b58e9f09|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
668c532cde9bece4|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
867d2bfa04094163|0|0|0|0
e2d431a5b7171cb6|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
2bc55c6c5ba3d74d|0|0|0|0
8135b2d186d48cd8|0|0|0|0
d01911b5365b6b47|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
3c9accda640495ca|0|0|0|0
60264525f9170bd1|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d18b93671bf6440c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d9f05423386f6b6b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
ed15893b728e781e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
3484c6a1997f8095|0|0|0|0
2ca360a046540680|0|0|0|0
4d4dffe4cbe625cf|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8b5de96e7118d7b2|0|0|0|0
cf7613cc8e60b999|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
e93c7a606c880834|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
22e36309bda6be73|0|0|0|0
9b50b21903210886|0|0|0|0
4a600ac1a56e7add|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c582c33af967bd28|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
1f6864283dc29957|0|0|0|0
62b3a54970519e9a|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
35ed3bc93b10c861|0|0|0|0
e8aadb7a1937d95c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
ca95c9aced995a7b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8eb3ad80fcd66dee|0|0|0|0
fe96f4e06d27e625|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
a024f625e22050d0|0|0|0|0
b25434b2883ce5df|0|0|0|0
40aea45a1ef08a82|3922|3922|3922|3922
b752c0a8f2105829|0|0|0|0
c3367a2c1be05784|-6326779352471428|-6326779352471428|-6326779421655040|-6326779421655040
69c4dcd649155f83|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
f3d7233de5ca4856|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
3347ddb357e6e26d|0|0|0|0
a600d2641ac26178|0|0|0|0
e6c8ea8874c52b67|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
ed64b429258b3b6a|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
61d639a9b00c88f1|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8e4ac2f961d022ac|0|0|0|0
5d213986a84ced8b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
3ca66e633cac37be|0|0|0|0
c6547338eaea8fb5|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
585e1d0b00468f20|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0e66cfbfd26f89ef|0|0|0|0
93f8cc7d868b5152|0|0|0|0
2825d1f367f67ab9|0|0|0|0
fb30b944de49dad4|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
43340c17fb562493|5642796674720915|5642796674720915|5642796752961536|5642796752961536
4241e73bcf3fdc26|153787801215|153787801215|153787793408|153787793408
c6bc4d077df60dfd|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8ab9b3236cd979c8|0|0|0|0
110c7e9c3e742177|0|0|0|0
827861635cae6c3a|0|0|0|0
a201ecc8ff834d81|0|0|0|0
ed7017b16d041ffc|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
ba0e26f59aab249b|0|0|0|0
90b82c1f60dcd58e|0|0|0|0
c5989ff4ffd07d45|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
669fb722c25bc170|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
95d1088b7caf11ff|0|0|0|0
a0d0efeee9862c22|0|0|0|0
289118835bac2149|0|0|0|0
416fd7f684a99224|16695220|16695220|16695220|16695220
812c4c0d27aa0da3|0|0|0|0
546eb429a0eec3f6|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7c724509cac4fd8d|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d328ef85c4e20618|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d77b964360207b87|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
13344c55f3f8310a|0|0|0|0
be125f687d2e1611|0|0|0|0
e912b653b958d14c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
e3a98a59fd14ffab|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
9f72e80c7175475e|0|0|0|0
7ba46ff08922aed5|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
a64c59574534e7c0|0|0|0|0
030a3483436c7e0f|0|0|0|0
823fbd3976be1af2|0|0|0|0
917731b0ad0a4bd9|0|0|0|0
f996cc0d0f247d74|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
698b172d2f921ab3|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
222856777d83ffc6|0|0|0|0
c273e15529bcb11d|-1366157335499|-1366157335499|-1366157295616|-1366157295616
5f4a6cac9b510668|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8cd7eb3b115b3997|0|0|0|0
86e85d399ee589da|0|0|0|0
b28a184bb905e2a1|0|0|0|0
c6550b9a1c93369c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
e03199141e2b7ebb|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4cf35acf1fc28d2e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
2c2519e4e46a2465|0|0|0|0
d1b9b461f0e70210|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d04f2f19dd58ce1f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7ef3912e1a501dc2|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
80551c384029fa69|0|0|0|0
990b4071fd1f9cc4|0|0|0|0
8373707f92cf4bc3|0|0|0|0
314eb62c98ec8f96|0|0|0|0
697d12e14e8628ad|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8ee925a05bdb7ab8|0|0|0|0
c90a37c60bf55ba7|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
1ba19e9cb63376aa|0|0|0|0
045b527f0f43b331|0|0|0|0
a2ae339e13b84fec|0|0|0|0
9e5b288d72cfa1cb|0|0|0|0
c9832be19651a6fe|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7ba849787f6fddf5|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4ec116f7c8c71060|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d927c7410b65022f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
63cf93484d993492|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
45ed49248d642cf9|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
aa86bd7d9d3ff014|0|0|0|0
e5e5e096ff62a0d3|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
63ef2bf908557366|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4e947a54450a643d|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7e04d216b5766308|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
75e979389bffe1b7|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
9f79bbf207def77a|0|0|0|0
e28925a2386087c1|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
3660dc64130d1d3c|0|0|0|0
65702d65a62268db|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
9e06f76f48ef94ce|0|0|0|0
6e8b4312683cdb85|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
9a717e69bb6a12b0|0|0|0|0
f401c347a8c21a3f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
6815dda6e7365f62|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
1d1621ba3151e389|0|0|0|0
e2445efc5d6a7764|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
05eda730618d19e3|0|0|0|0
8c28731b922bab36|0|0|0|0
039fff98017263cd|0|0|0|0
4ef08e2cea56bf58|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0b046968afcbcbc7|0|0|0|0
a9394233a7250c4a|0|0|0|0
1d40b7b6d9156051|0|0|0|0
6398509ad6169e8c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
82d917c3a984d3eb|0|0|0|0
edde0f84c4a9569e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
30baa171dd1a1d15|0|0|0|0
2cc8eab8f2a50900|0|0|0|0
f20d4c1bbae1164f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
5a8f6d98eb049e32|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4aca3b687ccc1e19|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c0621ce81ac432b4|-144|-144|-144|-144
ec6a0275f3cfb6f3|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
edaec51b7e1c3706|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fa44efb3f027275d|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
28e7d8161ff18fa8|0|0|0|0
ade02001e7ea19d7|0|0|0|0
000fff99bc82b51a|0|0|0|0
63e4d173125b3ce1|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
03d44f8eaf99d3dc|0|0|0|0
e2910dcac497e2fb|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
833325937fcbec6e|0|0|0|0
9f709609dc90a2a5|0|0|0|0
051deb1f238cf350|0|0|0|0
fd98d0f08172f65f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
6a09d9be5a20f102|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0874b2be04ebdca9|0|0|0|0
7c83ebd571b22204|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
f230ace64eeb7803|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
1c8dec56651416d6|0|0|0|0
6983a9ea85d1aeed|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
a84278bdaefbd3f8|0|0|0|0
51b90cbda72bcbe7|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
04041f6555b4f1ea|0|0|0|0
b22a6e18116b1d71|0|0|0|0
fbeb9750d99bbd2c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fac34533a53c960b|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
afee4949a9e4563e|0|0|0|0
d687d520b5696c35|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c1f5980ade76d1a0|-5796572647|-5796572647|-5796572672|-5796572672
694cb4488668ba6f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
b1480abd02e857d2|0|0|0|0
47e06661330a1f39|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
928e3a150dd94554|0|0|0|0
c90cf2df79e15d13|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c0605a6201404aa6|-130|-130|-130|-130
932f251acf5afa7d|0|0|0|0
482b2c5d736a8c48|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
b97dbb7f22a1e1f7|0|0|0|0
b765debf35b8c2ba|0|0|0|0
5b991fcc9fbe0201|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8edc4612c5615a7c|0|0|0|0
909dfd096f93ed1b|0|0|0|0
dc79e9bdfbbf940e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
44f196b396ad79c5|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
27656f8fdef7a3f0|0|0|0|0
90d95363adf3627f|0|0|0|0
db18738950f7d2a2|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
812d0b0cd4bfe5c9|0|0|0|0
78648e88fa1e9ca4|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d4f500cdf9f26623|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fe9b8f41fe0dd276|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
f6a0d66601ec0a0d|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
40c820081c72b898|12352|12352|12352|12352
cc751353719d5c07|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
9912f7aaa4cb278a|0|0|0|0
c086617bb30cea91|-716|-716|-716|-716
e4e077b56b6fabcc|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0145d88acdfee82b|0|0|0|0
9a5dc5ef876aa5de|0|0|0|0
4b65551e1fa5cb55|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
39d3c94b5be46a40|0|0|0|0
51ec39114683ee8f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
caa886431d2c6172|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d2b95190abe63059|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
fc004e2df0a727f4|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
ceb54affe29f9333|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
01cb5e71c829ae46|0|0|0|0
25d9c2190aeddd9d|0|0|0|0
e41f99277c8958e8|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
65cc01559daf3a17|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
63a21f0c4069205a|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
6bf72f36fd50d721|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
7accc48c9b8bb11c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
89c29c2f011e873b|0|0|0|0
0f53f99988328bae|0|0|0|0
69793285efdb60e5|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
8becd6bc57522490|0|0|0|0
c6938ce618cb5e9f|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4a6262a67da30442|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4d0d97d5fe95fee9|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
bbeaed58aad7e744|0|0|0|0
7c48301be5a9e443|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
929edec25d80de16|0|0|0|0
1da1bfda2009752d|0|0|0|0
23ae5beed9636d38|0|0|0|0
0d20c076b2a87c27|0|0|0|0
92ac32c4cb4fad2a|0|0|0|0
2ab77e1d7cc2c7b1|0|0|0|0
619d86564cba6a6c|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
27bc8dceefd3ca4b|0|0|0|0
61ed935b32a4457e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
c3fa2e0a37173a75|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
01f5650fee95d2e0|0|0|0|0
2c990fd677bab2af|0|0|0|0
6ca6fb1095b8bb12|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
d57edde827285179|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
4e2e11a73155da94|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
1f16373c63125953|0|0|0|0
5683120c1d4061e6|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
f4263b1a4f27d0bd|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
0ca0a5c13bf5f588|0|0|0|0
3e0c2f29ce9a2237|0|0|0|0
d955f4dffd7bcdfa|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
9d6b6cc60bdbbc41|0|0|0|0
93470865ed40d7bc|0|0|0|0
beeff8f2373fb15b|0|0|0|0
4f1d6133848cd34e|-9223372036854775808|-9223372036854775808|-9223372036854775808|-9223372036854775808
9f9391b745625805|0|0|0|0
0e47d561aa447530|0|0|0|0
2bd037345082eabf|0|0|0|0
998c2d18660a85e2|0|0|0|0
1d7df80124362809|0|0|0|0
2f2369a62c0601e4|0|0|0|0
31718aae7919f263|0|0|0|0
